#{"t_start": 1767367484.0701704, "env_id": "None"}
r,l,t
116.0,109,3128.237186
109.75,107,3128.670929
115.5,109,3129.164437
111.5,107,3129.596466
-8.0,47,3129.799998
-8.0,47,3133.887595
-8.0,47,3134.090598
112.0,107,3134.550261
-8.0,47,3134.78241
115.0,109,3135.269684
112.5,108,3135.703079
-8.0,47,3135.937494
-8.0,47,3136.142108
111.5,107,3136.638186
-8.0,47,3136.834344
116.0,109,3137.309515
114.5,109,3137.768766
115.0,109,3138.229601
113.5,109,3138.70188
-8.5,47,3138.929329
112.25,108,3139.37783
115.25,109,3139.865524
115.0,109,3140.265275
114.25,109,3140.705938
115.5,109,3141.152822
-8.0,47,3141.346591
115.5,109,3141.805706
112.5,108,3142.292517
115.5,109,3146.967417
-8.0,47,3147.147288
114.25,109,3147.607655
116.0,109,3148.064448
113.25,108,3148.50905
114.5,109,3148.987623
-8.0,47,3149.189955
115.5,109,3149.650785
112.0,107,3150.104083
-8.0,47,3150.316438
113.5,109,3150.808024
-8.0,47,3151.022986
115.5,109,3151.48457
111.5,107,3151.991965
-8.0,47,3152.199006
114.75,109,3152.639242
112.0,107,3153.120733
-8.0,47,3153.371729
115.25,109,3153.839664
115.5,109,3154.301068
114.0,108,3154.741644
115.5,109,3155.260007
116.0,109,3159.727277
116.0,109,3160.195297
113.25,108,3160.652058
115.5,109,3161.121958
116.0,109,3161.551026
-8.0,47,3161.742435
-10.5,46,3161.928278
114.75,109,3162.380854
114.75,109,3162.875936
113.0,109,3163.367957
114.75,109,3163.881119
-8.0,47,3164.082892
-8.0,47,3164.326202
-8.0,47,3164.510506
116.0,109,3164.947889
116.0,109,3165.450235
-8.0,47,3165.681642
116.0,109,3166.178243
110.5,107,3166.658998
112.25,108,3167.100561
115.25,109,3167.581489
111.0,107,3168.065878
-8.0,47,3168.281413
114.75,109,3173.145974
115.0,109,3173.619833
114.0,108,3174.140205
-8.0,47,3174.335067
-8.0,47,3174.542374
115.5,109,3174.997109
114.75,109,3175.468645
112.0,107,3175.949604
-8.0,47,3176.161962
115.25,109,3176.646306
-8.0,47,3176.84047
115.5,109,3177.286315
114.0,108,3177.749846
115.0,109,3178.181317
-8.0,47,3178.38167
116.0,109,3178.83221
-8.0,47,3179.026325
111.25,107,3179.467318
114.25,109,3179.931751
116.0,109,3180.408719
111.25,107,3180.872923
-8.0,47,3181.076882
110.0,107,3181.50682
114.75,109,3186.367423
111.5,107,3186.760971
115.5,109,3187.198811
115.5,109,3187.692453
-8.0,47,3187.898468
114.75,109,3188.397548
-8.0,47,3188.608163
116.0,109,3189.083953
-8.0,47,3189.264491
111.0,107,3189.724768
116.0,109,3190.197631
113.5,108,3190.642957
-8.0,47,3190.846431
115.5,109,3191.294522
-8.0,47,3191.47746
-8.75,47,3191.649441
110.75,107,3192.069474
116.0,109,3192.517386
116.0,109,3193.007644
-8.0,47,3193.219771
111.0,107,3193.710685
114.25,109,3194.141836
116.0,109,3194.605445
-10.5,46,3199.186865
-8.0,47,3199.394757
111.5,107,3199.877148
116.0,109,3200.36381
-8.0,47,3200.552477
114.25,109,3201.008116
112.0,107,3201.448943
115.25,109,3201.925337
113.25,108,3202.349548
-8.0,47,3202.558609
110.0,107,3203.032714
-8.0,47,3203.210034
-8.0,47,3203.405557
115.0,109,3203.886028
115.5,109,3204.331853
115.25,109,3204.832984
112.0,107,3205.308343
116.0,109,3205.78653
-8.0,47,3205.990882
116.0,109,3206.462486
-8.0,47,3206.667253
115.5,109,3207.144657
-8.0,47,3207.330657
114.0,109,3207.767465
115.5,109,3212.137767
112.0,107,3212.534799
111.25,107,3212.989055
111.5,107,3213.475178
-8.5,47,3213.693811
112.0,107,3214.167207
114.75,109,3214.64726
113.25,109,3215.123525
-8.0,47,3215.317546
114.0,109,3215.803121
115.0,109,3216.303082
116.0,109,3216.781652
-8.0,47,3217.015096
-8.75,47,3217.210728
-8.5,47,3217.42849
110.75,107,3217.866516
-8.0,47,3218.067728
115.5,109,3218.5505
109.75,107,3219.037671
115.5,109,3219.506683
115.25,109,3219.96558
115.0,109,3220.440957
-8.75,47,3220.647556
115.5,109,3225.066665
-8.0,47,3225.281235
-8.0,47,3225.453685
-8.5,47,3225.617217
114.25,109,3226.052398
114.25,109,3226.518178
-8.0,47,3226.729705
114.25,109,3227.238082
115.25,109,3227.744056
114.25,109,3228.231367
111.5,107,3228.684739
114.5,109,3229.15804
-8.0,47,3229.371167
116.0,109,3229.83968
112.25,108,3230.322135
-8.0,47,3230.508712
113.5,108,3230.981871
-8.0,47,3231.192424
-8.0,47,3231.370659
115.5,109,3231.866138
-8.0,47,3232.130448
114.0,108,3232.588568
-8.0,47,3232.800626
111.25,107,3233.209141
115.0,109,3237.696048
114.0,108,3238.158818
-8.0,47,3238.371498
112.0,107,3238.849943
114.25,109,3239.358258
116.0,109,3239.862063
112.0,107,3240.316277
115.5,109,3240.787717
-8.0,47,3241.001144
111.5,107,3241.501446
115.5,109,3241.972288
116.0,109,3242.43125
-8.0,47,3242.630913
116.0,109,3243.081737
113.0,108,3243.558866
-8.0,47,3243.769
-8.0,47,3244.02615
114.5,109,3244.512046
-8.0,47,3244.72332
114.75,109,3245.239012
112.0,107,3245.704546
-8.0,47,3245.946644
116.0,109,3246.414437
115.25,109,3250.80433
114.75,109,3251.289652
113.25,108,3251.770176
112.0,107,3252.256213
111.5,107,3252.725752
-8.0,47,3252.924442
116.0,109,3253.415731
115.0,109,3253.873936
116.0,109,3254.32746
-8.5,47,3254.541306
115.5,109,3254.984349
115.5,109,3255.458359
-8.0,47,3255.653842
113.75,109,3256.135813
112.0,107,3256.590868
111.5,107,3257.068636
116.0,109,3257.541653
115.5,109,3257.994774
113.5,108,3258.457409
114.0,108,3258.9368
116.0,109,3259.414469
116.0,109,3263.684316
-8.0,47,3263.885933
-8.0,47,3264.066382
-8.0,47,3264.272654
112.0,107,3264.75768
115.0,109,3265.199357
111.5,107,3265.672176
-10.5,46,3265.851425
116.0,109,3266.292151
111.25,107,3266.7287
116.0,109,3267.248533
-8.0,47,3267.45612
116.0,109,3267.960225
-8.0,47,3268.156865
116.0,109,3268.624008
114.75,109,3269.113849
-8.0,47,3269.327125
116.0,109,3269.806125
111.5,107,3270.293651
116.0,109,3270.74281
-8.0,47,3270.940143
-8.0,47,3271.132755
116.0,109,3271.549925
112.0,107,3272.002934
115.5,109,3276.618599
110.25,107,3277.060591
115.5,109,3277.538394
113.75,109,3278.099465
112.0,107,3278.574407
112.25,108,3278.981208
116.0,109,3279.458424
-8.0,47,3279.648976
116.0,109,3280.108265
113.5,108,3280.611286
-8.0,47,3280.814066
114.5,109,3281.294487
116.0,109,3281.771738
-8.0,47,3281.975763
116.0,109,3282.429837
-8.0,47,3282.63844
116.0,109,3283.102492
-8.0,47,3283.298918
115.25,109,3283.77415
-8.0,47,3283.97875
-8.0,47,3284.180393
115.25,109,3284.671149
116.0,109,3285.183267
116.0,109,3289.77409
112.0,107,3290.282305
116.0,109,3290.795724
-8.0,47,3290.997472
115.25,109,3291.448583
112.0,107,3291.914513
-8.0,47,3292.13005
115.25,109,3292.65143
115.0,109,3293.125399
-8.0,47,3293.309707
114.75,109,3293.810434
116.0,109,3294.365
115.5,109,3294.832423
116.0,109,3295.327897
-8.0,47,3295.562144
-8.0,47,3295.767333
-8.0,47,3295.976972
115.5,109,3296.444018
114.75,109,3296.899331
-8.0,47,3297.097697
115.0,109,3297.571481
114.75,109,3298.082515
-8.0,47,3298.2838
111.5,107,3302.932933
115.0,109,3303.400769
-8.0,47,3303.608725
111.5,107,3304.070813
-8.0,47,3304.28344
-8.5,47,3304.503017
-9.0,47,3304.695226
116.0,109,3305.156639
115.5,109,3305.63388
115.25,109,3306.08004
-8.0,47,3306.322356
114.0,109,3306.819173
112.75,108,3307.223784
115.5,109,3307.671644
114.25,109,3308.135891
114.5,109,3308.562234
-8.0,47,3308.767352
115.25,109,3309.180515
-8.0,47,3309.396649
114.75,109,3309.925741
-8.0,47,3310.1236
115.25,109,3310.643201
114.0,108,3311.101798
-8.0,47,3311.30209
-8.0,47,3315.679513
111.5,107,3316.139219
115.5,109,3316.593362
-8.0,47,3316.800278
-8.0,47,3317.018489
112.0,107,3317.520222
115.25,109,3318.045741
-8.0,47,3318.236326
116.0,109,3318.738204
114.25,109,3319.207147
109.75,107,3319.669997
115.5,109,3320.16959
113.5,108,3320.631638
115.5,109,3321.106891
-8.75,47,3321.310282
112.75,108,3321.832389
115.5,109,3322.280147
115.5,109,3322.796204
111.5,107,3323.307708
116.0,109,3323.848459
110.5,107,3324.287775
115.5,109,3324.731602
115.0,109,3329.30786
116.0,109,3329.767147
113.0,108,3330.216484
-8.0,47,3330.389834
-8.0,47,3330.592363
115.5,109,3331.060227
112.0,107,3331.530593
-8.0,47,3331.749479
-8.0,47,3331.968107
-8.0,47,3332.213846
116.0,109,3332.634491
-8.0,47,3332.822945
-8.0,47,3333.02285
111.5,107,3333.473073
116.0,109,3333.946532
116.0,109,3334.434179
113.5,108,3334.916808
116.0,109,3335.3875
114.0,108,3335.854785
-8.0,47,3336.074043
116.0,109,3336.552893
-8.0,47,3336.766521
115.5,109,3337.247142
-8.0,47,3337.452245
114.25,109,3341.879876
115.5,109,3342.375101
115.5,109,3342.839682
111.0,107,3343.322543
116.0,109,3343.775666
-8.0,47,3343.976071
-8.0,47,3344.1845
115.5,109,3344.665924
113.25,108,3345.147604
115.25,109,3345.647559
113.5,108,3346.120686
115.5,109,3346.602041
-8.0,47,3346.817816
115.5,109,3347.312566
114.25,109,3347.819867
-8.0,47,3348.03615
-8.0,47,3348.26659
115.5,109,3348.744175
116.0,109,3349.256212
111.5,107,3349.768057
115.5,109,3350.271955
115.5,109,3350.757374
116.0,109,3355.338131
116.0,109,3355.77573
115.5,109,3356.246096
111.5,107,3356.765434
114.75,109,3357.269507
-8.0,47,3357.465165
110.75,107,3357.946752
111.75,108,3358.401572
-8.75,47,3358.575844
115.5,109,3359.054831
111.5,107,3359.580321
116.0,109,3360.132668
115.25,109,3360.637585
114.75,109,3361.103923
115.5,109,3361.575291
-8.0,47,3361.812862
115.0,109,3362.275672
-8.0,47,3362.494548
-8.0,47,3362.719167
-9.25,47,3362.935752
116.0,109,3363.423193
111.5,107,3363.901696
110.5,107,3368.659172
114.75,109,3369.170443
114.5,109,3369.671692
110.5,107,3370.161313
-8.0,47,3370.368089
-8.0,47,3370.565906
111.5,107,3371.034758
-8.0,47,3371.251374
-8.0,47,3371.451442
-8.75,47,3371.660901
115.5,109,3372.177998
114.75,109,3372.681687
-8.0,47,3372.895778
-8.0,47,3373.097164
111.25,107,3373.587577
116.0,109,3374.088237
114.0,108,3374.589894
112.0,107,3375.094701
115.0,109,3375.639056
-8.0,47,3375.862327
114.75,109,3376.362045
-8.0,47,3376.614702
116.0,109,3377.054913
116.0,109,3377.551012
-8.0,47,3377.773939
-8.0,47,3382.122598
-8.0,47,3382.232862
116.0,109,3382.455185
-8.0,47,3382.56178
116.0,109,3382.800277
112.0,107,3383.06368
116.0,109,3383.278736
116.0,109,3383.490524
114.0,108,3383.71192
116.0,109,3383.98048
